Formula,Num_Variables
(-4+x_1/x_2)/sqrt(-4-x_1**3/x_2**-4)*x_3,3
x_1*x_2*sin(x_3),3
sqrt(x_1*x_2/x_3),3
x_1*x_2*x_3/4,3
3/(-5/x_1+x_2/x_3),3
-4/(x_1--5)*x_2*x_3,3
x_1*x_2*x_3,3
x_1*x_2*sin(x_3),3
x_1/(-1*x_2*x_3**0),3
arccos((cos(x_1)-x_2/x_3)/(-2-x_2/x_3*cos(x_1))),3
arcsin(x_1/(x_2*x_3)),3
(x_1+x_2)/(5+x_1*x_2/x_3**-2),3
(x_1+x_2)/(4+x_1*x_2/x_3**-3),3
-1/(x_1--3)*x_2*x_3,3
x_1/(-4-x_2/x_3),3
x_1/sqrt(-5-x_2**-4/x_3**-1),3
sqrt(x_1*x_2/x_3),3
x_1*x_2*x_3/-2,3
arcsin(x_1/(x_2*x_3)),3
x_1*x_2*x_3/-3,3
x_1+x_2+-1*sqrt(x_1*x_2)*cos(x_3),3
-2*x_1*(5-cos(x_2*x_3)),3
1/(x_1--5)*x_2*x_3,3
(-4+x_1/x_2)/sqrt(5-x_1**3/x_2**2)*x_3,3
-1*x_1*(1-cos(x_2*x_3)),3
-1/(x_1-2)*x_2*x_3,3
sqrt(x_1*x_2/x_3),3
x_1/(-3-x_2/x_3),3
(x_1/(-2*x_2))*x_3,3
exp(-(x_1/x_2)**2/1)/(sqrt(-1*x_3)*x_2),3
sqrt(x_1*x_2/x_3),3
-5/(1/x_1+x_2/x_3),3
x_1+x_2+-3*sqrt(x_1*x_2)*cos(x_3),3
x_1*x_2*x_3/-4,3
exp(-(x_1/x_2)**0/-1)/(sqrt(-1*x_3)*x_2),3
x_1*(-2+x_2)*x_3,3
x_1*x_2*x_3,3
3/(x_1--1)*x_2*x_3,3
x_1+x_2+1*sqrt(x_1*x_2)*cos(x_3),3
5/(x_1-4)*x_2*x_3,3
x_1*x_2/sqrt(-3-x_2**1/x_3**-3),3
x_1/sqrt(3-x_2**2/x_3**-1),3
sqrt(x_1*x_2/x_3),3
x_1/(1*x_2*x_3**-2),3
x_1/sqrt(-5-x_2**-3/x_3**-1),3
x_1+x_2+3*sqrt(x_1*x_2)*cos(x_3),3
x_1+x_2+4*sqrt(x_1*x_2)*cos(x_3),3
x_1*(-1+x_2)*x_3,3
1*x_1*(-1-cos(x_2*x_3)),3
x_1/sqrt(2-x_2**-4/x_3**-2),3
x_1*sin(x_2*x_3/-1)**-3/sin(x_3/-3)**-3,3
x_1/sqrt(-2-x_2**-1/x_3**5),3
x_1/x_2*1/(1+x_3),3
x_1*x_2*x_3,3
x_1*(1+x_2)*x_3,3
x_1/x_2*1/(-4+x_3),3
(x_1/(-4*x_2))*x_3,3
4*x_1*(4-cos(x_2*x_3)),3
x_1*x_2*sin(x_3),3
x_1*x_2*sin(x_3),3
x_1*x_2*sin(x_3),3
(x_1/(2*x_2))*x_3,3
-1*x_1*(3-cos(x_2*x_3)),3
x_1*sin(x_2*x_3/-2)**1/sin(x_3/-4)**3,3
x_1*(2+x_2)*x_3,3
(x_1/(-4*x_2))*x_3,3
x_1*x_2*x_3**-1,3
(0+x_1/x_2)/sqrt(3-x_1**5/x_2**-5)*x_3,3
x_1*(x_2/(-5*x_3)),3
x_1/sqrt(-5-x_2**5/x_3**0),3
arccos((cos(x_1)-x_2/x_3)/(3-x_2/x_3*cos(x_1))),3
x_1/sqrt(-3-x_2**-3/x_3**1),3
x_1*(3+x_2)*x_3,3
x_1*x_2*sin(x_3),3
(x_1/(1*x_2))*x_3,3
x_1*sin(x_2*x_3/2)**2/sin(x_3/-4)**-2,3
x_1*(x_2/(-3*x_3)),3
x_1*x_2*sin(x_3),3
(3+x_1/x_2)/sqrt(-5-x_1**5/x_2**1)*x_3,3
-3/(1/x_1+x_2/x_3),3
-3/(-1/x_1+x_2/x_3),3
x_1+x_2+2*sqrt(x_1*x_2)*cos(x_3),3
x_1*sin(x_2*x_3/2)**-4/sin(x_3/4)**1,3
arcsin(x_1/(x_2*x_3)),3
x_1+x_2+4*sqrt(x_1*x_2)*cos(x_3),3
arccos((cos(x_1)-x_2/x_3)/(2-x_2/x_3*cos(x_1))),3
x_1*(x_2/(4*x_3)),3
x_1/x_2*4/(-2+x_3),3
5/(x_1--3)*x_2*x_3,3
x_1*x_2*x_3**-4,3
x_1/(4*x_2*x_3**-4),3
sqrt(x_1*x_2/x_3),3
x_1*x_2*x_3,3
arccos((cos(x_1)-x_2/x_3)/(3-x_2/x_3*cos(x_1))),3
x_1*x_2/sqrt(-1-x_2**-5/x_3**1),3
x_1*(x_2/(2*x_3)),3
x_1*(x_2/(-1*x_3)),3
x_1/x_2*-5/(-1+x_3),3
x_1*(4+x_2*cos(x_3)),3
x_1/(0*x_2*x_3**0),3
1*x_1*(4-cos(x_2*x_3)),3
x_1*x_2**2/sqrt(-2-x_3**5/x_2**1),3
x_1*x_2**1/sqrt(-3-x_3**-1/x_2**-1),3
x_1*x_2*x_3/-5,3
exp(-(x_1/x_2)**-3/-3)/(sqrt(1*x_3)*x_2),3
x_1*x_2*x_3/5,3
(x_1/(2*x_2))*x_3,3
x_1*x_2*sin(x_3),3
arccos((cos(x_1)-x_2/x_3)/(3-x_2/x_3*cos(x_1))),3
x_1*x_2**3/sqrt(1-x_3**1/x_2**2),3
(x_1/(5*x_2))*x_3,3
-1*x_1*(5-cos(x_2*x_3)),3
x_1*(5+x_2)*x_3,3
x_1+x_2+-2*sqrt(x_1*x_2)*cos(x_3),3
arccos((cos(x_1)-x_2/x_3)/(-5-x_2/x_3*cos(x_1))),3
exp(-(x_1/x_2)**0/-1)/(sqrt(2*x_3)*x_2),3
x_1*x_2**-2/sqrt(4-x_3**5/x_2**1),3
exp(-(x_1/x_2)**-3/0)/(sqrt(2*x_3)*x_2),3
arccos((cos(x_1)-x_2/x_3)/(-2-x_2/x_3*cos(x_1))),3
(4+x_1/x_2)/sqrt(-3-x_1**-4/x_2**-4)*x_3,3
(x_1+x_2)/(2+x_1*x_2/x_3**-2),3
x_1*sin(x_2*x_3/5)**4/sin(x_3/-1)**3,3
x_1/x_2*1/(2+x_3),3
arcsin(x_1/(x_2*x_3)),3
x_1/(4-x_2/x_3),3
2/(x_1--5)*x_2*x_3,3
x_1*x_2*sin(x_3),3
sqrt(x_1*x_2/x_3),3
x_1*x_2*x_3**0,3
x_1/(-4-x_2/x_3),3
x_1*x_2*x_3**5,3
x_1*x_2/sqrt(5-x_2**-3/x_3**-4),3
0*x_1*(1-cos(x_2*x_3)),3
x_1+x_2+-3*sqrt(x_1*x_2)*cos(x_3),3
exp(-(x_1/x_2)**1/1)/(sqrt(-4*x_3)*x_2),3
x_1*(1+x_2*cos(x_3)),3
(-2+x_1/x_2)/sqrt(2-x_1**4/x_2**4)*x_3,3
x_1/(4*x_2*x_3**-3),3
x_1*x_2*x_3/5,3
sqrt(x_1*x_2/x_3),3
x_1*x_2**-5/sqrt(-2-x_3**0/x_2**2),3
x_1*x_2**0/sqrt(2-x_3**-3/x_2**-5),3
-5/(5/x_1+x_2/x_3),3
sqrt(x_1*x_2/x_3),3
exp(-(x_1/x_2)**-5/1)/(sqrt(-5*x_3)*x_2),3
(-2+x_1/x_2)/sqrt(3-x_1**0/x_2**-5)*x_3,3
x_1*x_2*x_3**-5,3
3/(0/x_1+x_2/x_3),3
x_1*(3+x_2*cos(x_3)),3
(x_1/(-2*x_2))*x_3,3
x_1*x_2/sqrt(-3-x_2**4/x_3**5),3
x_1*x_2*x_3/4,3
x_1*x_2*x_3,3
x_1/sqrt(-4-x_2**-4/x_3**1),3
arcsin(x_1/(x_2*x_3)),3
x_1*x_2**-1/sqrt(-1-x_3**3/x_2**-4),3
x_1*sin(x_2*x_3/4)**5/sin(x_3/5)**0,3
x_1*sin(x_2*x_3/4)**2/sin(x_3/1)**3,3
arccos((cos(x_1)-x_2/x_3)/(3-x_2/x_3*cos(x_1))),3
x_1*x_2/sqrt(3-x_2**-5/x_3**-3),3
x_1*sin(x_2*x_3/1)**3/sin(x_3/-4)**-2,3
x_1/sqrt(-5-x_2**2/x_3**-5),3
x_1*(x_2/(-5*x_3)),3
x_1*(2+x_2*cos(x_3)),3
x_1*x_2*x_3,3
x_1+x_2+-4*sqrt(x_1*x_2)*cos(x_3),3
-3/(5/x_1+x_2/x_3),3
4/(x_1-2)*x_2*x_3,3
x_1*x_2*x_3,3
x_1*sin(x_2*x_3/-3)**5/sin(x_3/-4)**2,3
x_1*x_2/sqrt(-4-x_2**5/x_3**-4),3
x_1*(x_2/(-4*x_3)),3
x_1*x_2*x_3/2,3
x_1*sin(x_2*x_3/3)**-4/sin(x_3/4)**1,3
x_1+x_2+3*sqrt(x_1*x_2)*cos(x_3),3
x_1/(-4-x_2/x_3),3
(x_1+x_2)/(3+x_1*x_2/x_3**-2),3
-1/(1/x_1+x_2/x_3),3
x_1*x_2/sqrt(5-x_2**5/x_3**1),3
x_1*x_2*x_3,3
x_1/(5-x_2/x_3),3
arcsin(x_1/(x_2*x_3)),3
x_1*x_2*x_3**-2,3
x_1/(-2-x_2/x_3),3
x_1/sqrt(-3-x_2**-1/x_3**-4),3
x_1/(5-x_2/x_3),3
exp(-(x_1/x_2)**-4/2)/(sqrt(-4*x_3)*x_2),3
x_1*x_2*x_3,3
x_1*sin(x_2*x_3/-1)**0/sin(x_3/-2)**-2,3
-4/(-2/x_1+x_2/x_3),3
x_1/(3-x_2/x_3),3
x_1*(4+x_2*cos(x_3)),3
(x_1/(1*x_2))*x_3,3
(-3+x_1/x_2)/sqrt(1-x_1**5/x_2**-3)*x_3,3
x_1*x_2*x_3**-3,3
(x_1/(-3*x_2))*x_3,3
arcsin(x_1/(x_2*x_3)),3
arccos((cos(x_1)-x_2/x_3)/(2-x_2/x_3*cos(x_1))),3
x_1*(-4+x_2*cos(x_3)),3
sqrt(x_1*x_2/x_3),3
x_1*x_2/sqrt(1-x_2**4/x_3**1),3
arcsin(x_1/(x_2*x_3)),3
x_1*x_2*x_3**4,3
x_1/x_2*-3/(-3+x_3),3
x_1+x_2+2*sqrt(x_1*x_2)*cos(x_3),3
x_1*x_2/sqrt(3-x_2**-2/x_3**3),3
arccos((cos(x_1)-x_2/x_3)/(2-x_2/x_3*cos(x_1))),3
arcsin(x_1/(x_2*x_3)),3
exp(-(x_1/x_2)**-5/-5)/(sqrt(-1*x_3)*x_2),3
x_1*sin(x_2*x_3/1)**-3/sin(x_3/-1)**5,3
(4+x_1/x_2)/sqrt(0-x_1**-5/x_2**2)*x_3,3
x_1*x_2*sin(x_3),3
x_1*x_2*x_3**-2,3
arcsin(x_1/(x_2*x_3)),3
0/(x_1-3)*x_2*x_3,3
x_1*x_2**-5/sqrt(-3-x_3**1/x_2**3),3
x_1*x_2*x_3,3
x_1*x_2/sqrt(3-x_2**-5/x_3**-3),3
sqrt(x_1*x_2/x_3),3
x_1*sin(x_2*x_3/-5)**-4/sin(x_3/2)**-4,3
(x_1/(-2*x_2))*x_3,3
exp(-(x_1/x_2)**-3/5)/(sqrt(4*x_3)*x_2),3
x_1/(-4*x_2*x_3**-3),3
sqrt(x_1*x_2/x_3),3
x_1*x_2/sqrt(-4-x_2**0/x_3**-2),3
x_1/(-4*x_2*x_3**1),3
x_1*sin(x_2*x_3/1)**-2/sin(x_3/3)**-3,3
(x_1+x_2)/(-5+x_1*x_2/x_3**2),3
x_1*x_2*sin(x_3),3
x_1*x_2*x_3/0,3
(3+x_1/x_2)/sqrt(-3-x_1**-5/x_2**-4)*x_3,3
-5/(-1/x_1+x_2/x_3),3
x_1*(x_2/(4*x_3)),3
x_1*(-1+x_2)*x_3,3
x_1*(-5+x_2*cos(x_3)),3
x_1/sqrt(3-x_2**-4/x_3**5),3
x_1*x_2**4/sqrt(-1-x_3**0/x_2**3),3
x_1*(3+x_2*cos(x_3)),3
x_1/(-5-x_2/x_3),3
arccos((cos(x_1)-x_2/x_3)/(-4-x_2/x_3*cos(x_1))),3
x_1*(0+x_2*cos(x_3)),3
arcsin(x_1/(x_2*x_3)),3
sqrt(x_1*x_2/x_3),3
sqrt(x_1*x_2/x_3),3
x_1*x_2**-1/sqrt(-2-x_3**-4/x_2**-1),3
sqrt(x_1*x_2/x_3),3
x_1*(3+x_2*cos(x_3)),3
exp(-(x_1/x_2)**1/-3)/(sqrt(-2*x_3)*x_2),3
arcsin(x_1/(x_2*x_3)),3
1*x_1*(4-cos(x_2*x_3)),3
x_1*x_2*sin(x_3),3
x_1*x_2*x_3**3,3
x_1*x_2/sqrt(-3-x_2**1/x_3**-2),3
arccos((cos(x_1)-x_2/x_3)/(4-x_2/x_3*cos(x_1))),3
(-2+x_1/x_2)/sqrt(-4-x_1**0/x_2**1)*x_3,3
x_1*sin(x_2*x_3/-4)**-2/sin(x_3/-5)**5,3
x_1*x_2**5/sqrt(0-x_3**-1/x_2**1),3
(x_1/(0*x_2))*x_3,3
exp(-(x_1/x_2)**-2/0)/(sqrt(-4*x_3)*x_2),3
arcsin(x_1/(x_2*x_3)),3
x_1*sin(x_2*x_3/4)**2/sin(x_3/4)**-4,3
x_1*(-4+x_2*cos(x_3)),3
x_1+x_2+2*sqrt(x_1*x_2)*cos(x_3),3
x_1/(1*x_2*x_3**5),3
x_1*x_2*x_3,3
x_1*sin(x_2*x_3/5)**2/sin(x_3/-2)**3,3
arccos((cos(x_1)-x_2/x_3)/(2-x_2/x_3*cos(x_1))),3
x_1*(5+x_2)*x_3,3
x_1*(x_2/(0*x_3)),3
(x_1/(-2*x_2))*x_3,3
x_1*sin(x_2*x_3/-2)**-2/sin(x_3/3)**-3,3
x_1+x_2+1*sqrt(x_1*x_2)*cos(x_3),3
x_1*(3+x_2)*x_3,3
x_1/sqrt(-5-x_2**-4/x_3**2),3
2/(x_1--3)*x_2*x_3,3
(0+x_1/x_2)/sqrt(-3-x_1**0/x_2**5)*x_3,3
3/(-1/x_1+x_2/x_3),3
(x_1+x_2)/(4+x_1*x_2/x_3**-5),3
arccos((cos(x_1)-x_2/x_3)/(2-x_2/x_3*cos(x_1))),3
x_1+x_2+3*sqrt(x_1*x_2)*cos(x_3),3
x_1*(-4+x_2*cos(x_3)),3
x_1*x_2*x_3**-4,3
x_1*(1+x_2)*x_3,3
x_1*(x_2/(2*x_3)),3
x_1/x_2*1/(-5+x_3),3
x_1/sqrt(-5-x_2**-2/x_3**0),3
x_1*x_2*x_3,3
-3/(x_1-0)*x_2*x_3,3
x_1*x_2*x_3**1,3
-5/(5/x_1+x_2/x_3),3
x_1/(4*x_2*x_3**1),3
x_1/sqrt(1-x_2**-5/x_3**1),3
(x_1+x_2)/(-5+x_1*x_2/x_3**1),3
x_1*(x_2/(-5*x_3)),3
x_1/(0*x_2*x_3**2),3
sqrt(x_1*x_2/x_3),3
x_1/x_2*4/(-5+x_3),3
x_1*x_2*x_3,3
x_1*(-1+x_2)*x_3,3
x_1*x_2*x_3,3
x_1*(x_2/(0*x_3)),3
x_1/(-3*x_2*x_3**-5),3
x_1*(x_2/(3*x_3)),3
(x_1/(-2*x_2))*x_3,3
x_1*x_2*sin(x_3),3
x_1*x_2**3/sqrt(-1-x_3**0/x_2**4),3
-1/(x_1--5)*x_2*x_3,3
x_1*x_2*sin(x_3),3
x_1*(5+x_2)*x_3,3
x_1*x_2/sqrt(2-x_2**4/x_3**-5),3
x_1*(x_2/(3*x_3)),3
x_1+x_2+-5*sqrt(x_1*x_2)*cos(x_3),3
0*x_1*(-5-cos(x_2*x_3)),3
x_1*x_2*sin(x_3),3
x_1*x_2*x_3/-1,3
x_1*(-3+x_2)*x_3,3
x_1*x_2*x_3/1,3
arccos((cos(x_1)-x_2/x_3)/(4-x_2/x_3*cos(x_1))),3
(x_1/(1*x_2))*x_3,3
x_1*x_2*x_3,3
1/(-1/x_1+x_2/x_3),3
x_1/sqrt(0-x_2**-5/x_3**4),3
3/(x_1-2)*x_2*x_3,3
(x_1+x_2)/(5+x_1*x_2/x_3**3),3
x_1*x_2/sqrt(3-x_2**-1/x_3**3),3
x_1*x_2/sqrt(5-x_2**4/x_3**-4),3
x_1/sqrt(-2-x_2**-5/x_3**4),3
(x_1+x_2)/(-1+x_1*x_2/x_3**0),3
x_1*x_2*sin(x_3),3
(5+x_1/x_2)/sqrt(4-x_1**1/x_2**-2)*x_3,3
x_1*(x_2/(0*x_3)),3
x_1*x_2*x_3,3
exp(-(x_1/x_2)**4/5)/(sqrt(-4*x_3)*x_2),3
x_1*(-3+x_2)*x_3,3
x_1*x_2**-4/sqrt(-4-x_3**4/x_2**-4),3
-3*x_1*(3-cos(x_2*x_3)),3
x_1*x_2*x_3**3,3
arcsin(x_1/(x_2*x_3)),3
(x_1/(-4*x_2))*x_3,3
x_1*x_2*x_3**2,3
x_1*x_2*sin(x_3),3
x_1*x_2/sqrt(2-x_2**5/x_3**5),3
x_1*(-3+x_2)*x_3,3
sqrt(x_1*x_2/x_3),3
x_1*x_2*sin(x_3),3
x_1/sqrt(1-x_2**-4/x_3**-1),3
x_1/(-5*x_2*x_3**2),3
x_1*(x_2/(-3*x_3)),3
-1/(x_1-0)*x_2*x_3,3
x_1*x_2/sqrt(-1-x_2**-5/x_3**-3),3
x_1*sin(x_2*x_3/5)**-5/sin(x_3/3)**0,3
arccos((cos(x_1)-x_2/x_3)/(3-x_2/x_3*cos(x_1))),3
x_1*x_2*x_3/-2,3
x_1*x_2*x_3**0,3
x_1/x_2*-1/(0+x_3),3
x_1/x_2*-5/(-1+x_3),3
exp(-(x_1/x_2)**1/-2)/(sqrt(-3*x_3)*x_2),3
x_1/(1*x_2*x_3**1),3
x_1/sqrt(4-x_2**0/x_3**5),3
(2+x_1/x_2)/sqrt(1-x_1**5/x_2**2)*x_3,3
x_1/(-5*x_2*x_3**-2),3
-4*x_1*(3-cos(x_2*x_3)),3
sqrt(x_1*x_2/x_3),3
x_1*x_2*x_3/4,3
x_1*sin(x_2*x_3/-1)**3/sin(x_3/5)**-2,3
sqrt(x_1*x_2/x_3),3
arccos((cos(x_1)-x_2/x_3)/(-5-x_2/x_3*cos(x_1))),3
x_1*x_2/sqrt(4-x_2**-1/x_3**-5),3
arccos((cos(x_1)-x_2/x_3)/(3-x_2/x_3*cos(x_1))),3
x_1*x_2*sin(x_3),3
exp(-(x_1/x_2)**-3/-3)/(sqrt(0*x_3)*x_2),3
sqrt(x_1*x_2/x_3),3
(x_1/(-2*x_2))*x_3,3
x_1*x_2*x_3/5,3
x_1/(3-x_2/x_3),3
x_1/(-1-x_2/x_3),3
x_1/(2-x_2/x_3),3
exp(-(x_1/x_2)**4/2)/(sqrt(4*x_3)*x_2),3
sqrt(x_1*x_2/x_3),3
arcsin(x_1/(x_2*x_3)),3
x_1*(x_2/(-5*x_3)),3
x_1*(x_2/(-1*x_3)),3
x_1/(-5-x_2/x_3),3
3/(x_1-0)*x_2*x_3,3
x_1*(5+x_2)*x_3,3
x_1/x_2*-3/(-1+x_3),3
-4*x_1*(-5-cos(x_2*x_3)),3
x_1/(3*x_2*x_3**0),3
(5+x_1/x_2)/sqrt(-1-x_1**5/x_2**2)*x_3,3
arcsin(x_1/(x_2*x_3)),3
arccos((cos(x_1)-x_2/x_3)/(-2-x_2/x_3*cos(x_1))),3
x_1*x_2*x_3,3
arccos((cos(x_1)-x_2/x_3)/(-1-x_2/x_3*cos(x_1))),3
4/(x_1--5)*x_2*x_3,3
x_1*(2+x_2)*x_3,3
5/(3/x_1+x_2/x_3),3
x_1*x_2*sin(x_3),3
(x_1/(-1*x_2))*x_3,3
x_1*x_2*sin(x_3),3
exp(-(x_1/x_2)**1/4)/(sqrt(4*x_3)*x_2),3
x_1*(2+x_2*cos(x_3)),3
(x_1+x_2)/(0+x_1*x_2/x_3**-4),3
(1+x_1/x_2)/sqrt(3-x_1**-1/x_2**1)*x_3,3
x_1+x_2+3*sqrt(x_1*x_2)*cos(x_3),3
sqrt(x_1*x_2/x_3),3
arccos((cos(x_1)-x_2/x_3)/(3-x_2/x_3*cos(x_1))),3
x_1/(-5*x_2*x_3**-1),3
x_1*x_2*x_3,3
x_1*x_2/sqrt(3-x_2**-2/x_3**3),3
arcsin(x_1/(x_2*x_3)),3
exp(-(x_1/x_2)**-3/0)/(sqrt(-1*x_3)*x_2),3
x_1*sin(x_2*x_3/5)**1/sin(x_3/-5)**2,3
x_1/x_2*-2/(-2+x_3),3
(x_1+x_2)/(-2+x_1*x_2/x_3**5),3
exp(-(x_1/x_2)**5/0)/(sqrt(5*x_3)*x_2),3
x_1/(-3*x_2*x_3**-1),3
x_1*x_2*sin(x_3),3
x_1/x_2*-1/(5+x_3),3
(x_1/(5*x_2))*x_3,3
-2*x_1*(5-cos(x_2*x_3)),3
4/(-3/x_1+x_2/x_3),3
x_1/(-3-x_2/x_3),3
(x_1+x_2)/(-1+x_1*x_2/x_3**-2),3
x_1/(1*x_2*x_3**5),3
x_1/sqrt(1-x_2**1/x_3**-5),3
(x_1+x_2)/(2+x_1*x_2/x_3**-4),3
(-5+x_1/x_2)/sqrt(-4-x_1**-3/x_2**5)*x_3,3
x_1*(x_2/(-5*x_3)),3
x_1*(-2+x_2*cos(x_3)),3
x_1/sqrt(3-x_2**2/x_3**-3),3
x_1/(-3-x_2/x_3),3
x_1*(x_2/(-3*x_3)),3
x_1/sqrt(3-x_2**2/x_3**-4),3
x_1/(-5*x_2*x_3**0),3
x_1/(-5-x_2/x_3),3
sqrt(x_1*x_2/x_3),3
x_1*(-1+x_2)*x_3,3
x_1*(x_2/(-3*x_3)),3
x_1*sin(x_2*x_3/-4)**3/sin(x_3/-2)**3,3
x_1+x_2+1*sqrt(x_1*x_2)*cos(x_3),3
5*x_1*(5-cos(x_2*x_3)),3
2*x_1*(-1-cos(x_2*x_3)),3
x_1*x_2**2/sqrt(1-x_3**0/x_2**4),3
x_1*(0+x_2)*x_3,3
-5/(x_1-0)*x_2*x_3,3
(x_1/(4*x_2))*x_3,3
x_1+x_2+-1*sqrt(x_1*x_2)*cos(x_3),3
-3*x_1*(-2-cos(x_2*x_3)),3
arccos((cos(x_1)-x_2/x_3)/(0-x_2/x_3*cos(x_1))),3
x_1/sqrt(-5-x_2**2/x_3**0),3
x_1*(-2+x_2*cos(x_3)),3
(x_1+x_2)/(2+x_1*x_2/x_3**3),3
x_1*sin(x_2*x_3/2)**-2/sin(x_3/-4)**-1,3
x_1*x_2/sqrt(4-x_2**1/x_3**-3),3
x_1/(-2*x_2*x_3**-2),3
x_1*x_2*sin(x_3),3
arccos((cos(x_1)-x_2/x_3)/(-4-x_2/x_3*cos(x_1))),3
-3/(x_1--4)*x_2*x_3,3
(-5+x_1/x_2)/sqrt(3-x_1**5/x_2**5)*x_3,3
sqrt(x_1*x_2/x_3),3
x_1/sqrt(-4-x_2**-1/x_3**1),3
x_1*(x_2/(0*x_3)),3
x_1*x_2*sin(x_3),3
sqrt(x_1*x_2/x_3),3
x_1*x_2*x_3**-3,3
x_1*(x_2/(-4*x_3)),3
sqrt(x_1*x_2/x_3),3
x_1/(-5-x_2/x_3),3
x_1/x_2*-3/(4+x_3),3
x_1*(-5+x_2*cos(x_3)),3
(2+x_1/x_2)/sqrt(1-x_1**4/x_2**4)*x_3,3
x_1*(4+x_2)*x_3,3
(x_1/(-2*x_2))*x_3,3
x_1*x_2*sin(x_3),3
x_1/sqrt(1-x_2**3/x_3**4),3
(x_1/(0*x_2))*x_3,3
sqrt(x_1*x_2/x_3),3
x_1*(x_2/(4*x_3)),3
0*x_1*(1-cos(x_2*x_3)),3
x_1+x_2+4*sqrt(x_1*x_2)*cos(x_3),3
x_1*x_2/sqrt(5-x_2**5/x_3**1),3
-1/(x_1-1)*x_2*x_3,3
x_1*x_2*x_3/3,3
x_1/(1*x_2*x_3**-3),3
(x_1+x_2)/(-4+x_1*x_2/x_3**-1),3
x_1*x_2*sin(x_3),3
x_1*(-5+x_2)*x_3,3
x_1*x_2*x_3,3
sqrt(x_1*x_2/x_3),3
x_1*x_2*x_3,3
x_1*(x_2/(5*x_3)),3
arccos((cos(x_1)-x_2/x_3)/(-3-x_2/x_3*cos(x_1))),3
x_1/x_2*-3/(0+x_3),3
x_1*x_2*x_3**-3,3
x_1/sqrt(2-x_2**-3/x_3**5),3
x_1*x_2*x_3/3,3
x_1/x_2*-1/(1+x_3),3
(-3+x_1/x_2)/sqrt(-2-x_1**-1/x_2**-4)*x_3,3
5/(x_1--4)*x_2*x_3,3
(x_1/(-5*x_2))*x_3,3
x_1+x_2+-3*sqrt(x_1*x_2)*cos(x_3),3
x_1*(-4+x_2*cos(x_3)),3
x_1*(x_2/(-4*x_3)),3
x_1+x_2+-5*sqrt(x_1*x_2)*cos(x_3),3
x_1*x_2*x_3/0,3
sqrt(x_1*x_2/x_3),3
(x_1+x_2)/(3+x_1*x_2/x_3**-5),3
-1*x_1*(1-cos(x_2*x_3)),3
arccos((cos(x_1)-x_2/x_3)/(1-x_2/x_3*cos(x_1))),3
x_1*x_2*sin(x_3),3
arccos((cos(x_1)-x_2/x_3)/(1-x_2/x_3*cos(x_1))),3
-4/(1/x_1+x_2/x_3),3
x_1*(-3+x_2*cos(x_3)),3
arccos((cos(x_1)-x_2/x_3)/(0-x_2/x_3*cos(x_1))),3
x_1*sin(x_2*x_3/3)**2/sin(x_3/3)**-1,3
x_1/x_2*4/(5+x_3),3
-4/(5/x_1+x_2/x_3),3
4/(-3/x_1+x_2/x_3),3
exp(-(x_1/x_2)**5/0)/(sqrt(1*x_3)*x_2),3
x_1*(0+x_2)*x_3,3
0/(x_1--2)*x_2*x_3,3
x_1*x_2*x_3**2,3
x_1*sin(x_2*x_3/-2)**4/sin(x_3/4)**1,3
-3/(2/x_1+x_2/x_3),3
(x_1+x_2)/(3+x_1*x_2/x_3**-4),3
x_1*(-4+x_2)*x_3,3
x_1/x_2*-4/(5+x_3),3
x_1*x_2*x_3**2,3
x_1/(-1-x_2/x_3),3
-1/(3/x_1+x_2/x_3),3
x_1*(-1+x_2*cos(x_3)),3
x_1*(-1+x_2*cos(x_3)),3
x_1*(x_2/(0*x_3)),3
x_1*x_2*x_3**-2,3
exp(-(x_1/x_2)**1/-4)/(sqrt(5*x_3)*x_2),3
x_1*(x_2/(-1*x_3)),3
x_1*x_2**5/sqrt(0-x_3**2/x_2**1),3
x_1*(5+x_2*cos(x_3)),3
(x_1/(-1*x_2))*x_3,3
sqrt(x_1*x_2/x_3),3
-5*x_1*(3-cos(x_2*x_3)),3
x_1/sqrt(-3-x_2**0/x_3**5),3
x_1*x_2*x_3**0,3
x_1*x_2*x_3/-3,3
(x_1+x_2)/(1+x_1*x_2/x_3**-4),3
arcsin(x_1/(x_2*x_3)),3
(x_1+x_2)/(-2+x_1*x_2/x_3**3),3
sqrt(x_1*x_2/x_3),3
x_1*x_2/sqrt(-4-x_2**-1/x_3**4),3
x_1*x_2*x_3**1,3
x_1/x_2*-1/(3+x_3),3
(-1+x_1/x_2)/sqrt(-3-x_1**4/x_2**-2)*x_3,3
(-5+x_1/x_2)/sqrt(0-x_1**-2/x_2**-5)*x_3,3
x_1/x_2*5/(4+x_3),3
x_1*sin(x_2*x_3/-5)**-4/sin(x_3/-2)**0,3
x_1/(1*x_2*x_3**2),3
x_1*x_2*sin(x_3),3
x_1/x_2*3/(5+x_3),3
x_1*(-2+x_2)*x_3,3
sqrt(x_1*x_2/x_3),3
x_1*x_2*x_3/5,3
x_1/(-4*x_2*x_3**-2),3
x_1*x_2*x_3**0,3
x_1*sin(x_2*x_3/4)**4/sin(x_3/5)**-1,3
x_1*x_2**5/sqrt(-3-x_3**5/x_2**5),3
x_1*sin(x_2*x_3/-3)**4/sin(x_3/4)**4,3
arccos((cos(x_1)-x_2/x_3)/(-2-x_2/x_3*cos(x_1))),3
